,current_hp,levels,badges,pokedex_count,m,x,y
71,1.0,8,0,1,2,1,1
72,1.0,8,0,1,2,1,1
73,1.0,8,0,1,2,1,1
74,1.0,8,0,1,2,1,1
75,1.0,8,0,1,2,1,1
76,1.0,8,0,1,2,1,1
77,1.0,8,0,1,2,1,1
78,1.0,8,0,1,2,1,0
79,1.0,8,0,1,2,1,0
80,1.0,8,0,1,2,1,0
81,1.0,8,0,1,2,1,0
82,1.0,8,0,1,2,1,0
83,1.0,8,0,1,2,1,0
84,1.0,8,0,1,2,1,0
85,1.0,8,0,1,2,1,0
86,1.0,8,0,1,2,1,0
87,1.0,8,0,1,2,1,0
88,1.0,8,0,1,2,1,1
89,1.0,8,0,1,2,1,1
90,1.0,8,0,1,2,1,1
91,1.0,8,0,1,2,1,1
92,1.0,8,0,1,2,1,1
93,1.0,8,0,1,2,1,1
94,1.0,8,0,1,2,0,1
95,1.0,8,0,1,2,0,1
96,1.0,8,0,1,2,0,0
97,1.0,8,0,1,2,1,0
98,1.0,8,0,1,2,1,0
99,1.0,8,0,1,2,1,1
100,1.0,8,0,1,2,1,1
101,1.0,8,0,1,2,1,1
102,1.0,8,0,1,2,1,1
103,1.0,8,0,1,2,0,1
104,1.0,8,0,1,2,0,1
105,1.0,8,0,1,2,0,1
106,1.0,8,0,1,2,1,1
107,1.0,8,0,1,2,1,1
108,1.0,8,0,1,2,1,1
109,1.0,8,0,1,2,1,0
110,1.0,8,0,1,2,1,0
111,1.0,8,0,1,2,1,0
112,1.0,8,0,1,2,1,1
113,1.0,8,0,1,2,1,0
114,1.0,8,0,1,2,0,0
115,1.0,8,0,1,2,0,0
116,1.0,8,0,1,2,0,0
117,1.0,8,0,1,2,0,1
118,1.0,8,0,1,2,0,0
119,1.0,8,0,1,2,1,0
120,1.0,8,0,1,2,1,0
121,1.0,8,0,1,2,0,0
122,1.0,8,0,1,2,0,1
123,1.0,8,0,1,2,0,0
124,1.0,8,0,1,2,1,0
125,1.0,8,0,1,2,0,0
126,1.0,8,0,1,2,0,0
127,1.0,8,0,1,2,1,0
128,1.0,8,0,1,2,1,0
129,1.0,8,0,1,2,1,1
130,1.0,8,0,1,2,1,1
131,1.0,8,0,1,2,0,1
132,1.0,8,0,1,2,1,1
133,1.0,8,0,1,2,1,0
134,1.0,8,0,1,2,0,0
135,1.0,8,0,1,2,1,0
136,1.0,8,0,1,2,1,1
137,1.0,8,0,1,2,0,1
138,1.0,8,0,1,2,0,1
139,1.0,8,0,1,2,0,1
140,1.0,8,0,1,2,0,1
141,1.0,8,0,1,2,0,1
142,1.0,8,0,1,2,1,1
143,1.0,8,0,1,2,0,1
144,1.0,8,0,1,2,1,1
145,1.0,8,0,1,2,0,1
146,1.0,8,0,1,2,0,1
147,1.0,8,0,1,2,0,1
148,1.0,8,0,1,2,0,1
149,1.0,8,0,1,2,0,1
150,1.0,8,0,1,2,1,1
151,1.0,8,0,1,2,0,1
152,1.0,8,0,1,2,0,0
153,1.0,8,0,1,2,0,0
154,1.0,8,0,1,2,0,1
155,1.0,8,0,1,2,0,0
156,1.0,8,0,1,2,1,0
157,1.0,8,0,1,2,1,1
158,1.0,8,0,1,2,0,1
159,1.0,8,0,1,2,1,1
160,1.0,8,0,1,2,1,1
161,1.0,8,0,1,2,1,1
162,1.0,8,0,1,2,1,0
163,1.0,8,0,1,2,0,0
164,1.0,8,0,1,2,0,0
165,1.0,8,0,1,2,0,0
166,1.0,8,0,1,2,1,0
167,1.0,8,0,1,2,1,1
168,1.0,8,0,1,2,1,1
169,1.0,8,0,1,2,0,1
170,1.0,8,0,1,2,0,1
171,1.0,8,0,1,2,0,1
172,1.0,8,0,1,2,0,1
173,1.0,8,0,1,2,0,1
174,1.0,8,0,1,2,0,1
175,1.0,8,0,1,2,0,1
176,1.0,8,0,1,2,0,0
177,1.0,8,0,1,2,0,0
178,1.0,8,0,1,2,1,0
179,1.0,8,0,1,2,1,1
180,1.0,8,0,1,2,1,1
181,1.0,8,0,1,2,0,1
182,1.0,8,0,1,2,1,1
183,1.0,8,0,1,2,1,1
184,1.0,8,0,1,2,1,1
185,1.0,8,0,1,2,0,1
186,1.0,8,0,1,2,0,0
187,1.0,8,0,1,2,0,1
188,1.0,8,0,1,2,0,0
189,1.0,8,0,1,2,0,0
190,1.0,8,0,1,2,0,1
191,1.0,8,0,1,2,1,1
192,1.0,8,0,1,2,0,1
193,1.0,8,0,1,2,1,1
194,1.0,8,0,1,2,0,1
195,1.0,8,0,1,2,0,0
196,1.0,8,0,1,2,1,0
197,1.0,8,0,1,2,0,0
198,1.0,8,0,1,2,1,0
199,1.0,8,0,1,2,1,1
200,1.0,8,0,1,2,1,0
201,1.0,8,0,1,2,0,0
202,1.0,8,0,1,2,0,0
203,1.0,8,0,1,2,1,0
204,1.0,8,0,1,2,1,1
205,1.0,8,0,1,2,0,1
206,1.0,8,0,1,2,1,1
207,1.0,8,0,1,2,0,1
208,1.0,8,0,1,2,0,1
209,1.0,8,0,1,2,0,1
210,1.0,8,0,1,2,0,1
211,1.0,8,0,1,2,0,1
212,1.0,8,0,1,2,1,1
213,1.0,8,0,1,2,1,0
214,1.0,8,0,1,2,1,0
215,1.0,8,0,1,2,0,0
216,1.0,8,0,1,2,0,0
217,1.0,8,0,1,2,0,0
218,1.0,8,0,1,2,1,0
219,1.0,8,0,1,2,1,0
220,1.0,8,0,1,2,1,1
221,1.0,8,0,1,2,0,1
222,1.0,8,0,1,2,0,1
223,1.0,8,0,1,2,0,1
224,1.0,8,0,1,2,0,1
225,1.0,8,0,1,2,0,1
226,1.0,8,0,1,2,0,1
227,1.0,8,0,1,2,0,0
228,1.0,8,0,1,2,1,0
229,1.0,8,0,1,2,1,0
230,1.0,8,0,1,2,1,1
231,1.0,8,0,1,2,0,1
232,1.0,8,0,1,2,0,1
233,1.0,8,0,1,2,0,1
234,1.0,8,0,1,2,0,0
235,1.0,8,0,1,2,0,1
236,1.0,8,0,1,2,0,0
237,1.0,8,0,1,2,0,0
238,1.0,8,0,1,2,0,0
239,1.0,8,0,1,2,0,1
240,1.0,8,0,1,2,0,1
241,1.0,8,0,1,2,0,1
242,1.0,8,0,1,2,0,1
243,1.0,8,0,1,2,0,1
244,1.0,8,0,1,2,0,1
245,1.0,8,0,1,2,1,1
246,1.0,8,0,1,2,1,0
247,1.0,8,0,1,2,1,1
248,1.0,8,0,1,2,1,0
249,1.0,8,0,1,2,1,0
250,1.0,8,0,1,2,1,0
251,1.0,8,0,1,2,1,1
252,1.0,8,0,1,2,0,1
253,1.0,8,0,1,2,1,1
254,1.0,8,0,1,2,0,1
255,1.0,8,0,1,2,1,1
256,1.0,8,0,1,2,0,1
257,1.0,8,0,1,2,1,1
258,1.0,8,0,1,2,0,1
259,1.0,8,0,1,2,0,1
260,1.0,8,0,1,2,1,1
261,1.0,8,0,1,2,1,1
262,1.0,8,0,1,2,1,1
263,1.0,8,0,1,2,1,1
264,1.0,8,0,1,2,1,1
265,1.0,8,0,1,2,1,0
266,1.0,8,0,1,2,0,0
267,1.0,8,0,1,2,0,1
268,1.0,8,0,1,2,1,1
269,1.0,8,0,1,2,0,1
270,1.0,8,0,1,2,1,1
271,1.0,8,0,1,2,0,1
272,1.0,8,0,1,2,1,1
273,1.0,8,0,1,2,1,1
274,1.0,8,0,1,2,0,1
275,1.0,8,0,1,2,0,0
276,1.0,8,0,1,2,0,0
277,1.0,8,0,1,2,0,1
278,1.0,8,0,1,2,0,0
279,1.0,8,0,1,2,1,0
280,1.0,8,0,1,2,1,0
281,1.0,8,0,1,2,1,0
282,1.0,8,0,1,2,1,0
283,1.0,8,0,1,2,0,0
284,1.0,8,0,1,2,0,0
285,1.0,8,0,1,2,1,0
286,1.0,8,0,1,2,1,0
287,1.0,8,0,1,2,0,0
288,1.0,8,0,1,2,0,0
289,1.0,8,0,1,2,0,0
290,1.0,8,0,1,2,0,0
291,1.0,8,0,1,2,1,0
292,1.0,8,0,1,2,1,1
293,1.0,8,0,1,2,1,1
294,1.0,8,0,1,2,1,1
295,1.0,8,0,1,2,1,1
296,1.0,8,0,1,2,1,0
297,1.0,8,0,1,2,1,0
298,1.0,8,0,1,2,1,0
299,1.0,8,0,1,2,1,0
300,1.0,8,0,1,2,1,0
301,1.0,8,0,1,2,1,1
302,1.0,8,0,1,2,1,1
303,1.0,8,0,1,2,1,1
304,1.0,8,0,1,2,1,0
305,1.0,8,0,1,2,1,1
306,1.0,8,0,1,2,1,1
307,1.0,8,0,1,2,1,1
308,1.0,8,0,1,2,1,1
309,1.0,8,0,1,2,1,1
310,1.0,8,0,1,2,1,0
311,1.0,8,0,1,2,1,0
312,1.0,8,0,1,2,1,1
313,1.0,8,0,1,2,1,1
314,1.0,8,0,1,2,1,0
315,1.0,8,0,1,2,1,0
316,1.0,8,0,1,2,1,0
317,1.0,8,0,1,2,1,0
318,1.0,8,0,1,2,0,0
319,1.0,8,0,1,2,0,0
320,1.0,8,0,1,2,0,0
321,1.0,8,0,1,2,0,0
322,1.0,8,0,1,2,0,0
323,1.0,8,0,1,2,0,0
324,1.0,8,0,1,2,1,0
325,1.0,8,0,1,2,0,0
326,1.0,8,0,1,2,1,0
327,1.0,8,0,1,2,0,0
328,1.0,8,0,1,2,0,0
329,1.0,8,0,1,2,0,0
330,1.0,8,0,1,2,1,0
331,1.0,8,0,1,2,1,0
332,1.0,8,0,1,2,1,0
333,1.0,8,0,1,2,1,1
334,1.0,8,0,1,2,1,1
335,1.0,8,0,1,2,1,1
336,1.0,8,0,1,2,1,1
337,1.0,8,0,1,2,1,1
338,1.0,8,0,1,2,1,1
339,1.0,8,0,1,2,1,1
340,1.0,8,0,1,2,1,1
341,1.0,8,0,1,2,1,1
342,1.0,8,0,1,2,1,1
343,1.0,8,0,1,2,1,1
344,1.0,8,0,1,2,1,0
345,1.0,8,0,1,2,1,0
346,1.0,8,0,1,2,0,0
347,1.0,8,0,1,2,1,0
348,1.0,8,0,1,2,1,0
349,1.0,8,0,1,2,1,1
350,1.0,8,0,1,2,1,1
351,1.0,8,0,1,2,1,1
352,1.0,8,0,1,2,1,1
353,1.0,8,0,1,2,1,1
354,1.0,8,0,1,2,1,1
355,1.0,8,0,1,2,1,1
356,1.0,8,0,1,2,0,1
357,1.0,8,0,1,2,0,1
358,1.0,8,0,1,2,0,1
359,1.0,8,0,1,2,1,1
360,1.0,8,0,1,2,1,1
361,1.0,8,0,1,2,1,1
362,1.0,8,0,1,2,1,1
363,1.0,8,0,1,2,0,1
364,1.0,8,0,1,2,0,1
365,1.0,8,0,1,2,0,1
366,1.0,8,0,1,2,0,0
367,1.0,8,0,1,2,0,1
368,1.0,8,0,1,2,0,1
369,1.0,8,0,1,2,0,1
370,1.0,8,0,1,2,0,1
371,1.0,8,0,1,2,0,1
372,1.0,8,0,1,2,1,1
373,1.0,8,0,1,2,0,1
374,1.0,8,0,1,2,0,1
375,1.0,8,0,1,2,1,1
376,1.0,8,0,1,2,0,1
377,1.0,8,0,1,2,1,1
378,1.0,8,0,1,2,1,1
379,1.0,8,0,1,2,1,1
380,1.0,8,0,1,2,1,0
381,1.0,8,0,1,2,1,1
382,1.0,8,0,1,2,1,1
383,1.0,8,0,1,2,1,1
384,1.0,8,0,1,2,1,0
385,1.0,8,0,1,2,1,0
386,1.0,8,0,1,2,0,0
387,1.0,8,0,1,2,0,0
388,1.0,8,0,1,2,1,0
389,1.0,8,0,1,2,1,0
390,1.0,8,0,1,2,1,1
391,1.0,8,0,1,2,1,1
392,1.0,8,0,1,2,1,1
393,1.0,8,0,1,2,1,0
394,1.0,8,0,1,2,1,1
395,1.0,8,0,1,2,1,1
396,1.0,8,0,1,2,1,1
397,1.0,8,0,1,2,1,1
398,1.0,8,0,1,2,1,1
399,1.0,8,0,1,2,1,1
400,1.0,8,0,1,2,1,1
401,1.0,8,0,1,2,1,1
402,1.0,8,0,1,2,1,0
403,1.0,8,0,1,2,1,1
404,1.0,8,0,1,2,1,0
405,1.0,8,0,1,2,1,0
406,1.0,8,0,1,2,1,0
407,1.0,8,0,1,2,1,0
408,1.0,8,0,1,2,1,0
409,1.0,8,0,1,2,1,0
410,1.0,8,0,1,2,1,0
411,1.0,8,0,1,2,1,0
412,1.0,8,0,1,2,1,0
413,1.0,8,0,1,2,1,0
414,1.0,8,0,1,2,1,0
415,1.0,8,0,1,2,1,0
416,1.0,8,0,1,2,1,0
417,1.0,8,0,1,2,1,0
418,1.0,8,0,1,2,1,0
419,1.0,8,0,1,2,1,0
420,1.0,8,0,1,2,1,0
421,1.0,8,0,1,2,1,0
422,1.0,8,0,1,2,1,0
423,1.0,8,0,1,2,1,0
424,1.0,8,0,1,2,1,0
425,1.0,8,0,1,2,1,0
426,1.0,8,0,1,2,1,0
427,1.0,8,0,1,2,1,0
428,1.0,8,0,1,2,1,0
429,1.0,8,0,1,2,1,0
430,1.0,8,0,1,2,1,0
431,1.0,8,0,1,2,1,0
432,1.0,8,0,1,2,1,1
433,1.0,8,0,1,2,1,1
434,1.0,8,0,1,2,1,0
435,1.0,8,0,1,2,1,0
436,1.0,8,0,1,2,1,1
437,1.0,8,0,1,2,1,1
438,1.0,8,0,1,2,1,1
439,1.0,8,0,1,2,1,1
440,1.0,8,0,1,2,1,1
441,1.0,8,0,1,2,1,1
442,1.0,8,0,1,2,1,1
443,1.0,8,0,1,2,1,0
444,1.0,8,0,1,2,1,0
445,1.0,8,0,1,2,1,0
446,1.0,8,0,1,2,1,0
447,1.0,8,0,1,2,1,0
448,1.0,8,0,1,2,1,1
449,1.0,8,0,1,2,1,1
450,1.0,8,0,1,2,1,1
451,1.0,8,0,1,2,1,0
452,1.0,8,0,1,2,0,0
453,1.0,8,0,1,2,1,0
454,1.0,8,0,1,2,1,0
455,1.0,8,0,1,2,1,1
456,1.0,8,0,1,2,1,0
457,1.0,8,0,1,2,1,1
458,1.0,8,0,1,2,1,1
459,1.0,8,0,1,2,1,1
460,1.0,8,0,1,2,1,0
461,1.0,8,0,1,2,1,0
462,1.0,8,0,1,2,1,0
463,1.0,8,0,1,2,1,0
464,1.0,8,0,1,2,0,0
465,1.0,8,0,1,2,1,0
466,1.0,8,0,1,2,1,1
467,1.0,8,0,1,2,1,1
468,1.0,8,0,1,2,1,1
469,1.0,8,0,1,2,1,1
470,1.0,8,0,1,2,1,0
471,1.0,8,0,1,2,1,1
472,1.0,8,0,1,2,1,1
473,1.0,8,0,1,2,1,1
474,1.0,8,0,1,2,1,0
475,1.0,8,0,1,2,1,1
476,1.0,8,0,1,2,1,0
477,1.0,8,0,1,2,1,0
478,1.0,8,0,1,2,0,0
479,1.0,8,0,1,2,0,0
480,1.0,8,0,1,2,0,1
481,1.0,8,0,1,2,0,0
482,1.0,8,0,1,2,0,0
483,1.0,8,0,1,2,0,1
484,1.0,8,0,1,2,0,0
485,1.0,8,0,1,2,1,0
486,1.0,8,0,1,2,1,0
487,1.0,8,0,1,2,1,0
488,1.0,8,0,1,2,1,0
489,1.0,8,0,1,2,1,1
490,1.0,8,0,1,2,1,1
491,1.0,8,0,1,2,0,1
492,1.0,8,0,1,2,1,1
493,1.0,8,0,1,2,1,1
494,1.0,8,0,1,2,1,1
495,1.0,8,0,1,2,1,1
496,1.0,8,0,1,2,1,1
497,1.0,8,0,1,2,0,1
498,1.0,8,0,1,2,1,1
499,1.0,8,0,1,2,1,0
500,1.0,8,0,1,2,1,0
501,1.0,8,0,1,2,1,1
502,1.0,8,0,1,2,1,1
503,1.0,8,0,1,2,1,1
504,1.0,8,0,1,2,1,1
505,1.0,8,0,1,2,1,1
506,1.0,8,0,1,2,1,1
507,1.0,8,0,1,2,1,1
508,1.0,8,0,1,2,0,1
509,1.0,8,0,1,2,0,1
510,1.0,8,0,1,2,0,1
511,1.0,8,0,1,2,0,1
512,1.0,8,0,1,2,0,1
513,1.0,8,0,1,2,1,1
514,1.0,8,0,1,2,1,1
515,1.0,8,0,1,2,0,1
516,1.0,8,0,1,2,1,1
517,1.0,8,0,1,2,0,1
518,1.0,8,0,1,2,0,1
519,1.0,8,0,1,2,1,1
520,1.0,8,0,1,2,0,1
521,1.0,8,0,1,2,0,1
522,1.0,8,0,1,2,0,1
523,1.0,8,0,1,2,0,1
524,1.0,8,0,1,2,0,0
525,1.0,8,0,1,2,0,0
526,1.0,8,0,1,2,0,0
527,1.0,8,0,1,2,0,1
528,1.0,8,0,1,2,0,1
529,1.0,8,0,1,2,0,1
530,1.0,8,0,1,2,0,1
531,1.0,8,0,1,2,0,1
532,1.0,8,0,1,2,0,1
533,1.0,8,0,1,2,0,1
534,1.0,8,0,1,2,0,1
535,1.0,8,0,1,2,1,1
536,1.0,8,0,1,2,1,1
537,1.0,8,0,1,2,1,1
538,1.0,8,0,1,2,1,1
539,1.0,8,0,1,2,0,1
540,1.0,8,0,1,2,1,1
541,1.0,8,0,1,2,1,1
542,1.0,8,0,1,2,1,1
543,1.0,8,0,1,2,1,1
544,1.0,8,0,1,2,1,0
545,1.0,8,0,1,2,1,1
546,1.0,8,0,1,2,1,1
547,1.0,8,0,1,2,1,1
548,1.0,8,0,1,2,1,1
549,1.0,8,0,1,2,1,1
550,1.0,8,0,1,2,1,1
551,1.0,8,0,1,2,1,1
552,1.0,8,0,1,2,0,1
553,1.0,8,0,1,2,0,1
554,1.0,8,0,1,2,1,1
555,1.0,8,0,1,2,0,1
556,1.0,8,0,1,2,0,1
557,1.0,8,0,1,2,0,1
558,1.0,8,0,1,2,0,0
559,1.0,8,0,1,2,0,0
560,1.0,8,0,1,2,0,0
561,1.0,8,0,1,2,0,0
562,1.0,8,0,1,2,1,0
563,1.0,8,0,1,2,1,0
564,1.0,8,0,1,2,0,0
565,1.0,8,0,1,2,0,0
566,1.0,8,0,1,2,1,0
567,1.0,8,0,1,2,1,1
568,1.0,8,0,1,2,1,1
569,1.0,8,0,1,2,1,0
570,1.0,8,0,1,2,1,0
571,1.0,8,0,1,2,1,0
572,1.0,8,0,1,2,1,0
573,1.0,8,0,1,2,1,0
574,1.0,8,0,1,2,1,0
575,1.0,8,0,1,2,1,1
576,1.0,8,0,1,2,1,1
577,1.0,8,0,1,2,1,0
578,1.0,8,0,1,2,0,0
579,1.0,8,0,1,2,0,0
580,1.0,8,0,1,2,0,0
581,1.0,8,0,1,2,0,0
582,1.0,8,0,1,2,0,0
583,1.0,8,0,1,2,0,1
584,1.0,8,0,1,2,0,1
585,1.0,8,0,1,2,0,1
586,1.0,8,0,1,2,0,1
587,1.0,8,0,1,2,0,1
588,1.0,8,0,1,2,1,1
589,1.0,8,0,1,2,1,1
590,1.0,8,0,1,2,1,1
591,1.0,8,0,1,2,1,0
592,1.0,8,0,1,2,1,0
593,1.0,8,0,1,2,0,0
594,1.0,8,0,1,2,0,0
595,1.0,8,0,1,2,0,0
596,1.0,8,0,1,2,0,0
597,1.0,8,0,1,2,0,0
598,1.0,8,0,1,2,0,0
599,1.0,8,0,1,2,0,0
600,1.0,8,0,1,2,0,0
601,1.0,8,0,1,2,0,1
602,1.0,8,0,1,2,0,1
603,1.0,8,0,1,2,0,0
604,1.0,8,0,1,2,0,0
605,1.0,8,0,1,2,1,0
606,1.0,8,0,1,2,1,1
607,1.0,8,0,1,2,1,1
608,1.0,8,0,1,2,1,1
609,1.0,8,0,1,2,1,1
610,1.0,8,0,1,2,1,1
611,1.0,8,0,1,2,1,0
612,1.0,8,0,1,2,1,1
613,1.0,8,0,1,2,0,1
614,1.0,8,0,1,2,0,1
615,1.0,8,0,1,2,0,0
616,1.0,8,0,1,2,0,0
617,1.0,8,0,1,2,0,0
618,1.0,8,0,1,2,0,0
619,1.0,8,0,1,2,1,0
620,1.0,8,0,1,2,1,1
621,1.0,8,0,1,2,1,1
622,1.0,8,0,1,2,1,0
623,1.0,8,0,1,2,1,1
624,1.0,8,0,1,2,1,1
625,1.0,8,0,1,2,1,0
626,1.0,8,0,1,2,1,0
627,1.0,8,0,1,2,1,0
628,1.0,8,0,1,2,0,0
629,1.0,8,0,1,2,1,0
630,1.0,8,0,1,2,1,1
631,1.0,8,0,1,2,0,1
632,1.0,8,0,1,2,1,1
633,1.0,8,0,1,2,1,1
634,1.0,8,0,1,2,0,1
635,1.0,8,0,1,2,1,1
636,1.0,8,0,1,2,1,1
637,1.0,8,0,1,2,1,0
638,1.0,8,0,1,2,1,1
639,1.0,8,0,1,2,0,1
640,1.0,8,0,1,2,1,1
641,1.0,8,0,1,2,1,1
642,1.0,8,0,1,2,1,1
643,1.0,8,0,1,2,1,1
644,1.0,8,0,1,2,0,1
645,1.0,8,0,1,2,0,1
646,1.0,8,0,1,2,0,1
647,1.0,8,0,1,2,1,1
648,1.0,8,0,1,0,1,1
649,1.0,8,0,1,0,0,1
650,1.0,8,0,1,0,0,0
651,1.0,8,0,1,0,0,0
652,1.0,8,0,1,0,0,0
653,1.0,8,0,1,0,1,0
654,1.0,8,0,1,0,1,0
655,1.0,8,0,1,0,0,0
656,1.0,8,0,1,0,0,0
657,1.0,8,0,1,2,0,1
658,1.0,8,0,1,2,0,1
659,1.0,8,0,1,2,1,1
660,1.0,8,0,1,2,1,1
661,1.0,8,0,1,2,1,0
662,1.0,8,0,1,2,1,1
663,1.0,8,0,1,0,1,1
664,1.0,8,0,1,0,0,1
665,1.0,8,0,1,0,0,0
666,1.0,8,0,1,0,0,0
667,1.0,8,0,1,0,1,0
668,1.0,8,0,1,0,1,0
669,1.0,8,0,1,0,1,0
670,1.0,8,0,1,0,1,0
671,1.0,8,0,1,0,1,0
672,1.0,8,0,1,0,1,0
673,1.0,8,0,1,0,1,0
674,1.0,8,0,1,0,1,0
675,1.0,8,0,1,0,1,0
676,1.0,8,0,1,0,0,0
677,1.0,8,0,1,0,0,0
678,1.0,8,0,1,0,0,0
679,1.0,8,0,1,0,1,0
680,1.0,8,0,1,0,1,0
681,1.0,8,0,1,0,1,0
682,1.0,8,0,1,0,1,0
683,1.0,8,0,1,0,0,0
684,1.0,8,0,1,0,0,0
685,1.0,8,0,1,0,1,0
686,1.0,8,0,1,0,0,0
687,1.0,8,0,1,0,1,0
688,1.0,8,0,1,0,1,0
689,1.0,8,0,1,0,1,0
690,1.0,8,0,1,0,0,0
691,1.0,8,0,1,0,0,1
692,1.0,8,0,1,0,0,1
693,1.0,8,0,1,0,0,1
694,1.0,8,0,1,0,0,1
695,1.0,8,0,1,0,0,1
696,1.0,8,0,1,0,0,0
697,1.0,8,0,1,0,0,1
698,1.0,8,0,1,0,0,0
699,1.0,8,0,1,0,0,0
700,1.0,8,0,1,0,0,1
701,1.0,8,0,1,0,1,1
702,1.0,8,0,1,0,1,1
703,1.0,8,0,1,0,0,1
704,1.0,8,0,1,0,0,1
705,1.0,8,0,1,0,0,1
706,1.0,8,0,1,0,0,1
707,1.0,8,0,1,0,1,1
708,1.0,8,0,1,0,0,1
709,1.0,8,0,1,0,0,0
710,1.0,8,0,1,0,1,0
711,1.0,8,0,1,0,1,0
712,1.0,8,0,1,0,0,0
713,1.0,8,0,1,0,1,0
714,1.0,8,0,1,0,1,0
715,1.0,8,0,1,0,1,1
716,1.0,8,0,1,0,1,1
717,1.0,8,0,1,0,1,0
718,1.0,8,0,1,0,1,1
719,1.0,8,0,1,0,1,1
720,1.0,8,0,1,0,0,1
721,1.0,8,0,1,0,1,1
722,1.0,8,0,1,0,1,1
723,1.0,8,0,1,0,1,0
724,1.0,8,0,1,0,1,0
725,1.0,8,0,1,0,0,0
726,1.0,8,0,1,0,1,0
727,1.0,8,0,1,0,1,0
728,1.0,8,0,1,0,1,0
729,1.0,8,0,1,0,1,0
730,1.0,8,0,1,0,1,0
731,1.0,8,0,1,0,0,0
732,1.0,8,0,1,0,0,0
733,1.0,8,0,1,0,1,0
734,1.0,8,0,1,0,1,0
735,1.0,8,0,1,0,1,0
736,1.0,8,0,1,0,1,0
737,1.0,8,0,1,0,1,0
738,1.0,8,0,1,0,0,0
739,1.0,8,0,1,0,0,0
740,1.0,8,0,1,0,0,1
741,1.0,8,0,1,0,0,0
742,1.0,8,0,1,0,0,0
743,1.0,8,0,1,0,0,0
744,1.0,8,0,1,0,0,0
745,1.0,8,0,1,0,0,1
746,1.0,8,0,1,0,0,1
747,1.0,8,0,1,0,0,0
748,1.0,8,0,1,0,1,0
749,1.0,8,0,1,0,1,0
750,1.0,8,0,1,0,1,0
751,1.0,8,0,1,0,1,0
752,1.0,8,0,1,0,1,0
753,1.0,8,0,1,0,1,0
754,1.0,8,0,1,0,1,0
755,1.0,8,0,1,0,1,0
756,1.0,8,0,1,0,1,0
757,1.0,8,0,1,0,0,0
758,1.0,8,0,1,0,0,0
759,1.0,8,0,1,0,0,0
760,1.0,8,0,1,0,0,0
761,1.0,8,0,1,0,1,0
762,1.0,8,0,1,0,1,1
763,1.0,8,0,1,0,1,1
764,1.0,8,0,1,0,1,1
765,1.0,8,0,1,0,1,1
766,1.0,8,0,1,0,1,0
767,1.0,8,0,1,0,0,0
768,1.0,8,0,1,0,0,0
769,1.0,8,0,1,0,0,0
770,1.0,8,0,1,0,0,0
771,1.0,8,0,1,0,1,0
772,1.0,8,0,1,0,1,1
773,1.0,8,0,1,0,1,0
774,1.0,8,0,1,0,1,0
