,current_hp,levels,badges,pokedex_count,m,x,y
192,1.0,8,0,1,2,0,1
193,1.0,8,0,1,2,1,1
194,1.0,8,0,1,2,1,0
195,1.0,8,0,1,2,1,0
196,1.0,8,0,1,2,1,0
197,1.0,8,0,1,2,0,0
198,1.0,8,0,1,2,1,0
199,1.0,8,0,1,2,0,0
200,1.0,8,0,1,2,0,0
201,1.0,8,0,1,2,0,0
202,1.0,8,0,1,2,0,0
203,1.0,8,0,1,2,1,0
204,1.0,8,0,1,2,0,0
205,1.0,8,0,1,2,1,0
206,1.0,8,0,1,2,1,0
207,1.0,8,0,1,2,0,0
208,1.0,8,0,1,2,1,0
209,1.0,8,0,1,2,0,0
210,1.0,8,0,1,2,1,0
211,1.0,8,0,1,2,1,1
212,1.0,8,0,1,2,1,1
213,1.0,8,0,1,2,1,0
214,1.0,8,0,1,2,1,0
215,1.0,8,0,1,2,1,1
216,1.0,8,0,1,2,1,1
217,1.0,8,0,1,2,1,1
218,1.0,8,0,1,2,1,0
219,1.0,8,0,1,2,1,0
220,1.0,8,0,1,2,1,0
221,1.0,8,0,1,2,1,1
222,1.0,8,0,1,2,0,1
223,1.0,8,0,1,2,1,1
224,1.0,8,0,1,2,1,0
225,1.0,8,0,1,2,1,0
226,1.0,8,0,1,2,1,0
227,1.0,8,0,1,2,1,0
228,1.0,8,0,1,2,1,0
229,1.0,8,0,1,2,1,1
230,1.0,8,0,1,2,1,0
231,1.0,8,0,1,2,1,1
232,1.0,8,0,1,2,0,1
233,1.0,8,0,1,2,0,0
234,1.0,8,0,1,2,0,1
235,1.0,8,0,1,2,0,0
236,1.0,8,0,1,2,0,0
237,1.0,8,0,1,2,0,0
238,1.0,8,0,1,2,0,1
239,1.0,8,0,1,2,0,1
240,1.0,8,0,1,2,1,1
241,1.0,8,0,1,2,1,1
242,1.0,8,0,1,2,1,1
243,1.0,8,0,1,2,1,1
244,1.0,8,0,1,2,1,1
245,1.0,8,0,1,2,1,1
246,1.0,8,0,1,2,1,1
247,1.0,8,0,1,2,1,1
248,1.0,8,0,1,2,1,1
249,1.0,8,0,1,2,1,1
250,1.0,8,0,1,2,1,1
251,1.0,8,0,1,2,1,1
252,1.0,8,0,1,2,1,0
253,1.0,8,0,1,2,1,0
254,1.0,8,0,1,2,1,1
255,1.0,8,0,1,2,1,1
256,1.0,8,0,1,2,0,1
257,1.0,8,0,1,2,0,1
258,1.0,8,0,1,2,0,1
259,1.0,8,0,1,2,0,1
260,1.0,8,0,1,2,0,1
261,1.0,8,0,1,2,1,1
262,1.0,8,0,1,2,0,1
263,1.0,8,0,1,2,0,1
264,1.0,8,0,1,2,1,1
265,1.0,8,0,1,2,1,1
266,1.0,8,0,1,2,1,0
267,1.0,8,0,1,2,1,0
268,1.0,8,0,1,2,0,0
269,1.0,8,0,1,2,0,0
270,1.0,8,0,1,2,0,1
271,1.0,8,0,1,2,0,1
272,1.0,8,0,1,2,0,1
273,1.0,8,0,1,2,0,1
274,1.0,8,0,1,2,0,0
275,1.0,8,0,1,2,0,0
276,1.0,8,0,1,2,1,0
277,1.0,8,0,1,2,1,0
278,1.0,8,0,1,2,1,0
279,1.0,8,0,1,2,0,0
280,1.0,8,0,1,2,0,0
281,1.0,8,0,1,2,1,0
282,1.0,8,0,1,2,0,0
283,1.0,8,0,1,2,0,0
284,1.0,8,0,1,2,1,0
285,1.0,8,0,1,2,1,0
286,1.0,8,0,1,2,1,0
287,1.0,8,0,1,2,0,0
288,1.0,8,0,1,2,1,0
289,1.0,8,0,1,2,1,0
290,1.0,8,0,1,2,1,0
291,1.0,8,0,1,2,1,1
292,1.0,8,0,1,2,0,1
293,1.0,8,0,1,2,0,1
294,1.0,8,0,1,2,0,0
295,1.0,8,0,1,2,0,0
296,1.0,8,0,1,2,0,0
297,1.0,8,0,1,2,0,1
298,1.0,8,0,1,2,1,1
299,1.0,8,0,1,2,0,1
300,1.0,8,0,1,2,0,0
301,1.0,8,0,1,2,0,0
302,1.0,8,0,1,2,1,0
303,1.0,8,0,1,2,1,0
304,1.0,8,0,1,2,1,0
305,1.0,8,0,1,2,1,0
306,1.0,8,0,1,2,0,0
307,1.0,8,0,1,2,0,0
308,1.0,8,0,1,2,0,0
309,1.0,8,0,1,2,1,0
310,1.0,8,0,1,2,1,0
311,1.0,8,0,1,2,1,1
312,1.0,8,0,1,2,1,1
313,1.0,8,0,1,2,1,1
314,1.0,8,0,1,2,1,1
315,1.0,8,0,1,2,1,1
316,1.0,8,0,1,2,1,1
317,1.0,8,0,1,2,1,0
318,1.0,8,0,1,2,1,1
319,1.0,8,0,1,2,0,1
320,1.0,8,0,1,2,1,1
321,1.0,8,0,1,2,0,1
322,1.0,8,0,1,2,0,0
323,1.0,8,0,1,2,0,0
324,1.0,8,0,1,2,0,1
325,1.0,8,0,1,2,1,1
326,1.0,8,0,1,2,1,1
327,1.0,8,0,1,2,1,1
328,1.0,8,0,1,2,1,1
329,1.0,8,0,1,2,0,1
330,1.0,8,0,1,2,0,1
331,1.0,8,0,1,2,0,1
332,1.0,8,0,1,2,0,0
333,1.0,8,0,1,2,1,0
334,1.0,8,0,1,2,1,1
335,1.0,8,0,1,2,0,1
336,1.0,8,0,1,2,1,1
337,1.0,8,0,1,2,1,1
338,1.0,8,0,1,2,0,1
339,1.0,8,0,1,2,0,1
340,1.0,8,0,1,2,0,0
341,1.0,8,0,1,2,0,0
342,1.0,8,0,1,2,0,1
343,1.0,8,0,1,2,1,1
344,1.0,8,0,1,2,1,0
345,1.0,8,0,1,2,1,0
346,1.0,8,0,1,2,1,0
347,1.0,8,0,1,2,0,0
348,1.0,8,0,1,2,0,0
349,1.0,8,0,1,2,0,1
350,1.0,8,0,1,2,1,1
351,1.0,8,0,1,2,0,1
352,1.0,8,0,1,2,0,1
353,1.0,8,0,1,2,0,1
354,1.0,8,0,1,2,0,1
355,1.0,8,0,1,2,0,0
356,1.0,8,0,1,2,0,1
357,1.0,8,0,1,2,0,1
358,1.0,8,0,1,2,1,1
359,1.0,8,0,1,2,1,1
360,1.0,8,0,1,2,0,1
361,1.0,8,0,1,2,0,0
362,1.0,8,0,1,2,0,0
363,1.0,8,0,1,2,0,0
364,1.0,8,0,1,2,0,1
365,1.0,8,0,1,2,1,1
366,1.0,8,0,1,2,0,1
367,1.0,8,0,1,2,0,0
368,1.0,8,0,1,2,0,0
369,1.0,8,0,1,2,1,0
370,1.0,8,0,1,2,0,0
371,1.0,8,0,1,2,0,0
372,1.0,8,0,1,2,0,0
373,1.0,8,0,1,2,0,0
374,1.0,8,0,1,2,0,0
375,1.0,8,0,1,2,0,1
376,1.0,8,0,1,2,0,1
377,1.0,8,0,1,2,0,0
378,1.0,8,0,1,2,0,1
379,1.0,8,0,1,2,0,1
380,1.0,8,0,1,2,0,0
381,1.0,8,0,1,2,0,0
382,1.0,8,0,1,2,0,1
383,1.0,8,0,1,2,0,1
384,1.0,8,0,1,2,0,1
385,1.0,8,0,1,2,1,1
386,1.0,8,0,1,2,1,1
387,1.0,8,0,1,2,1,0
388,1.0,8,0,1,2,0,0
389,1.0,8,0,1,2,0,1
390,1.0,8,0,1,2,0,1
391,1.0,8,0,1,2,1,1
392,1.0,8,0,1,2,1,1
393,1.0,8,0,1,2,0,1
394,1.0,8,0,1,2,0,1
395,1.0,8,0,1,2,1,1
396,1.0,8,0,1,2,1,1
397,1.0,8,0,1,2,1,1
398,1.0,8,0,1,2,1,1
399,1.0,8,0,1,2,0,1
400,1.0,8,0,1,2,0,1
401,1.0,8,0,1,2,0,1
402,1.0,8,0,1,2,0,0
403,1.0,8,0,1,2,0,0
404,1.0,8,0,1,2,0,0
405,1.0,8,0,1,2,0,1
406,1.0,8,0,1,2,1,1
407,1.0,8,0,1,2,1,0
408,1.0,8,0,1,2,1,0
409,1.0,8,0,1,2,1,1
410,1.0,8,0,1,2,1,0
411,1.0,8,0,1,2,1,0
412,1.0,8,0,1,2,1,1
413,1.0,8,0,1,2,1,0
414,1.0,8,0,1,2,1,1
415,1.0,8,0,1,2,0,1
416,1.0,8,0,1,2,0,1
417,1.0,8,0,1,2,0,1
418,1.0,8,0,1,2,0,0
419,1.0,8,0,1,2,0,0
420,1.0,8,0,1,2,0,0
421,1.0,8,0,1,2,0,0
422,1.0,8,0,1,2,0,0
423,1.0,8,0,1,2,0,0
424,1.0,8,0,1,2,0,0
425,1.0,8,0,1,2,0,0
426,1.0,8,0,1,2,1,0
427,1.0,8,0,1,2,1,0
428,1.0,8,0,1,2,1,0
429,1.0,8,0,1,2,0,0
430,1.0,8,0,1,2,0,1
431,1.0,8,0,1,2,0,1
432,1.0,8,0,1,2,0,1
433,1.0,8,0,1,2,0,1
434,1.0,8,0,1,2,0,0
435,1.0,8,0,1,2,0,0
436,1.0,8,0,1,2,1,0
437,1.0,8,0,1,2,1,0
438,1.0,8,0,1,2,1,0
439,1.0,8,0,1,2,1,0
440,1.0,8,0,1,2,0,0
441,1.0,8,0,1,2,0,0
442,1.0,8,0,1,2,0,1
443,1.0,8,0,1,2,0,1
444,1.0,8,0,1,2,0,0
445,1.0,8,0,1,2,0,0
446,1.0,8,0,1,2,0,0
447,1.0,8,0,1,2,1,0
448,1.0,8,0,1,2,1,0
449,1.0,8,0,1,2,1,0
450,1.0,8,0,1,2,1,0
451,1.0,8,0,1,2,1,0
452,1.0,8,0,1,2,1,0
453,1.0,8,0,1,2,1,0
454,1.0,8,0,1,2,1,0
455,1.0,8,0,1,2,0,0
456,1.0,8,0,1,2,0,0
457,1.0,8,0,1,2,0,1
458,1.0,8,0,1,2,0,0
459,1.0,8,0,1,2,1,0
460,1.0,8,0,1,2,1,0
461,1.0,8,0,1,2,0,0
462,1.0,8,0,1,2,0,1
463,1.0,8,0,1,2,0,1
464,1.0,8,0,1,2,1,1
465,1.0,8,0,1,2,1,1
466,1.0,8,0,1,2,1,1
467,1.0,8,0,1,2,0,1
468,1.0,8,0,1,2,0,0
469,1.0,8,0,1,2,0,1
470,1.0,8,0,1,2,0,0
471,1.0,8,0,1,2,0,1
472,1.0,8,0,1,2,0,1
473,1.0,8,0,1,2,0,1
474,1.0,8,0,1,2,0,0
475,1.0,8,0,1,2,0,1
476,1.0,8,0,1,2,1,1
477,1.0,8,0,1,2,1,1
478,1.0,8,0,1,2,1,1
479,1.0,8,0,1,2,1,0
480,1.0,8,0,1,2,1,0
481,1.0,8,0,1,2,1,1
482,1.0,8,0,1,2,1,0
483,1.0,8,0,1,2,1,0
484,1.0,8,0,1,2,1,0
485,1.0,8,0,1,2,1,1
486,1.0,8,0,1,2,1,1
487,1.0,8,0,1,2,0,1
488,1.0,8,0,1,2,0,0
489,1.0,8,0,1,2,0,0
490,1.0,8,0,1,2,0,1
491,1.0,8,0,1,2,0,1
492,1.0,8,0,1,2,1,1
493,1.0,8,0,1,2,1,0
494,1.0,8,0,1,2,0,0
495,1.0,8,0,1,2,0,0
496,1.0,8,0,1,2,1,0
497,1.0,8,0,1,2,1,1
498,1.0,8,0,1,2,1,0
499,1.0,8,0,1,2,1,0
500,1.0,8,0,1,2,1,0
501,1.0,8,0,1,2,1,0
502,1.0,8,0,1,2,1,0
503,1.0,8,0,1,2,1,0
504,1.0,8,0,1,2,1,0
505,1.0,8,0,1,2,1,0
506,1.0,8,0,1,2,1,0
507,1.0,8,0,1,2,1,0
508,1.0,8,0,1,2,1,0
509,1.0,8,0,1,2,1,0
510,1.0,8,0,1,2,0,0
511,1.0,8,0,1,2,0,0
512,1.0,8,0,1,2,0,0
513,1.0,8,0,1,2,0,0
514,1.0,8,0,1,2,1,0
515,1.0,8,0,1,2,1,0
516,1.0,8,0,1,2,1,1
517,1.0,8,0,1,2,1,0
518,1.0,8,0,1,2,1,1
519,1.0,8,0,1,2,1,0
520,1.0,8,0,1,2,1,0
521,1.0,8,0,1,2,0,0
522,1.0,8,0,1,2,0,0
523,1.0,8,0,1,2,1,0
524,1.0,8,0,1,2,1,0
525,1.0,8,0,1,2,1,0
526,1.0,8,0,1,2,1,1
527,1.0,8,0,1,2,1,0
528,1.0,8,0,1,2,0,0
529,1.0,8,0,1,2,0,0
530,1.0,8,0,1,2,1,0
531,1.0,8,0,1,2,1,0
532,1.0,8,0,1,2,0,0
533,1.0,8,0,1,2,0,0
534,1.0,8,0,1,2,0,0
535,1.0,8,0,1,2,0,0
536,1.0,8,0,1,2,0,0
537,1.0,8,0,1,2,0,1
538,1.0,8,0,1,2,0,1
539,1.0,8,0,1,2,0,0
540,1.0,8,0,1,2,0,0
541,1.0,8,0,1,2,0,1
542,1.0,8,0,1,2,0,1
543,1.0,8,0,1,2,0,0
544,1.0,8,0,1,2,0,0
545,1.0,8,0,1,2,0,1
546,1.0,8,0,1,2,0,1
547,1.0,8,0,1,2,1,1
548,1.0,8,0,1,2,1,1
549,1.0,8,0,1,2,0,1
550,1.0,8,0,1,2,1,1
551,1.0,8,0,1,2,1,1
552,1.0,8,0,1,2,1,1
553,1.0,8,0,1,2,0,1
554,1.0,8,0,1,2,0,1
555,1.0,8,0,1,2,1,1
556,1.0,8,0,1,2,1,0
557,1.0,8,0,1,2,1,0
558,1.0,8,0,1,2,1,1
559,1.0,8,0,1,2,0,1
560,1.0,8,0,1,2,0,1
561,1.0,8,0,1,2,0,0
562,1.0,8,0,1,2,0,1
563,1.0,8,0,1,2,1,1
564,1.0,8,0,1,2,1,1
565,1.0,8,0,1,2,0,1
566,1.0,8,0,1,2,0,1
567,1.0,8,0,1,2,0,0
568,1.0,8,0,1,2,0,1
569,1.0,8,0,1,2,0,1
570,1.0,8,0,1,2,1,1
571,1.0,8,0,1,2,1,1
572,1.0,8,0,1,2,1,1
573,1.0,8,0,1,2,1,1
574,1.0,8,0,1,2,1,0
575,1.0,8,0,1,2,1,0
576,1.0,8,0,1,2,1,1
577,1.0,8,0,1,2,1,1
578,1.0,8,0,1,2,1,1
579,1.0,8,0,1,2,1,0
580,1.0,8,0,1,2,1,0
581,1.0,8,0,1,2,1,1
582,1.0,8,0,1,2,1,1
583,1.0,8,0,1,2,0,1
584,1.0,8,0,1,2,1,1
585,1.0,8,0,1,2,0,1
586,1.0,8,0,1,2,1,1
587,1.0,8,0,1,2,1,1
588,1.0,8,0,1,0,1,1
589,1.0,8,0,1,0,0,1
590,1.0,8,0,1,0,0,0
591,1.0,8,0,1,0,0,0
592,1.0,8,0,1,0,1,0
593,1.0,8,0,1,0,1,0
594,1.0,8,0,1,0,0,0
595,1.0,8,0,1,0,0,0
596,1.0,8,0,1,0,0,0
597,1.0,8,0,1,0,0,0
598,1.0,8,0,1,0,0,0
599,1.0,8,0,1,0,0,0
600,1.0,8,0,1,0,1,0
601,1.0,8,0,1,0,0,0
602,1.0,8,0,1,0,0,0
603,1.0,8,0,1,0,0,0
604,1.0,8,0,1,0,0,0
605,1.0,8,0,1,0,0,0
606,1.0,8,0,1,0,0,0
607,1.0,8,0,1,0,0,0
608,1.0,8,0,1,0,1,0
609,1.0,8,0,1,0,1,0
610,1.0,8,0,1,0,1,0
611,1.0,8,0,1,0,0,0
612,1.0,8,0,1,0,1,0
613,1.0,8,0,1,0,1,0
614,1.0,8,0,1,0,1,0
615,1.0,8,0,1,0,0,0
616,1.0,8,0,1,0,1,0
617,1.0,8,0,1,0,0,0
618,1.0,8,0,1,0,0,0
619,1.0,8,0,1,0,0,0
620,1.0,8,0,1,0,1,0
621,1.0,8,0,1,0,0,0
622,1.0,8,0,1,0,1,0
623,1.0,8,0,1,0,1,0
624,1.0,8,0,1,0,0,0
625,1.0,8,0,1,0,0,0
626,1.0,8,0,1,0,0,0
627,1.0,8,0,1,0,1,0
628,1.0,8,0,1,0,1,0
629,1.0,8,0,1,0,1,0
630,1.0,8,0,1,0,0,0
631,1.0,8,0,1,0,1,0
632,1.0,8,0,1,0,1,0
633,1.0,8,0,1,0,1,0
634,1.0,8,0,1,0,0,0
635,1.0,8,0,1,0,0,0
636,1.0,8,0,1,0,0,1
637,1.0,8,0,1,0,0,0
638,1.0,8,0,1,0,0,1
639,1.0,8,0,1,0,0,0
640,1.0,8,0,1,0,0,0
641,1.0,8,0,1,0,1,0
642,1.0,8,0,1,0,0,0
643,1.0,8,0,1,0,0,1
644,1.0,8,0,1,0,0,1
645,1.0,8,0,1,0,0,0
646,1.0,8,0,1,0,0,1
647,1.0,8,0,1,0,0,0
648,1.0,8,0,1,0,0,0
649,1.0,8,0,1,0,0,1
650,1.0,8,0,1,0,0,1
651,1.0,8,0,1,0,0,0
652,1.0,8,0,1,0,0,0
653,1.0,8,0,1,0,0,0
654,1.0,8,0,1,0,1,0
655,1.0,8,0,1,0,1,0
656,1.0,8,0,1,0,1,0
657,1.0,8,0,1,0,1,0
658,1.0,8,0,1,0,1,1
659,1.0,8,0,1,0,1,1
660,1.0,8,0,1,0,1,1
661,1.0,8,0,1,0,1,1
662,1.0,8,0,1,0,1,0
663,1.0,8,0,1,0,0,0
664,1.0,8,0,1,0,0,1
665,1.0,8,0,1,0,0,0
666,1.0,8,0,1,0,0,1
667,1.0,8,0,1,0,0,1
668,1.0,8,0,1,0,0,0
669,1.0,8,0,1,0,0,1
670,1.0,8,0,1,0,0,1
671,1.0,8,0,1,0,0,1
672,1.0,8,0,1,0,1,1
673,1.0,8,0,1,0,1,1
674,1.0,8,0,1,0,1,1
675,1.0,8,0,1,0,1,1
676,1.0,8,0,1,0,1,1
677,1.0,8,0,1,0,0,1
678,1.0,8,0,1,0,0,1
679,1.0,8,0,1,0,0,0
680,1.0,8,0,1,0,0,0
681,1.0,8,0,1,0,0,1
682,1.0,8,0,1,0,0,1
683,1.0,8,0,1,0,1,1
684,1.0,8,0,1,0,1,1
685,1.0,8,0,1,0,1,1
686,1.0,8,0,1,0,1,1
687,1.0,8,0,1,0,0,1
688,1.0,8,0,1,0,0,0
689,1.0,8,0,1,0,0,0
690,1.0,8,0,1,0,0,1
691,1.0,8,0,1,0,0,0
692,1.0,8,0,1,0,0,0
693,1.0,8,0,1,0,0,0
694,1.0,8,0,1,0,0,0
695,1.0,8,0,1,0,0,0
696,1.0,8,0,1,0,0,0
697,1.0,8,0,1,0,0,0
698,1.0,8,0,1,0,0,0
699,1.0,8,0,1,0,0,0
700,1.0,8,0,1,0,0,0
701,1.0,8,0,1,0,0,0
702,1.0,8,0,1,0,0,0
703,1.0,8,0,1,0,1,0
704,1.0,8,0,1,0,1,1
705,1.0,8,0,1,0,1,1
706,1.0,8,0,1,0,0,1
707,1.0,8,0,1,0,0,1
708,1.0,8,0,1,0,0,0
709,1.0,8,0,1,0,0,1
710,1.0,8,0,1,0,0,1
711,1.0,8,0,1,0,0,1
712,1.0,8,0,1,0,0,1
713,1.0,8,0,1,0,0,1
714,1.0,8,0,1,0,0,0
715,1.0,8,0,1,0,0,0
716,1.0,8,0,1,0,1,0
717,1.0,8,0,1,0,1,0
718,1.0,8,0,1,0,0,0
719,1.0,8,0,1,0,1,0
720,1.0,8,0,1,0,1,0
721,1.0,8,0,1,0,1,0
722,1.0,8,0,1,0,0,0
723,1.0,8,0,1,0,0,1
724,1.0,8,0,1,0,0,0
725,1.0,8,0,1,0,0,0
726,1.0,8,0,1,0,0,0
727,1.0,8,0,1,0,0,0
728,1.0,8,0,1,0,0,0
729,1.0,8,0,1,0,0,1
730,1.0,8,0,1,0,0,1
731,1.0,8,0,1,0,0,1
732,1.0,8,0,1,0,0,0
733,1.0,8,0,1,0,0,0
734,1.0,8,0,1,0,0,0
735,1.0,8,0,1,0,0,1
736,1.0,8,0,1,0,0,0
737,1.0,8,0,1,0,1,0
738,1.0,8,0,1,0,1,0
739,1.0,8,0,1,0,1,1
740,1.0,8,0,1,0,1,1
741,1.0,8,0,1,0,0,1
742,1.0,8,0,1,0,0,1
743,1.0,8,0,1,0,0,1
744,1.0,8,0,1,0,0,1
745,1.0,8,0,1,0,1,1
746,1.0,8,0,1,0,1,0
747,1.0,8,0,1,0,1,0
748,1.0,8,0,1,0,0,0
749,1.0,8,0,1,0,0,0
750,1.0,8,0,1,0,0,0
751,1.0,8,0,1,0,0,1
752,1.0,8,0,1,0,1,1
753,1.0,8,0,1,0,0,1
754,1.0,8,0,1,0,0,0
755,1.0,8,0,1,0,0,0
756,1.0,8,0,1,0,0,0
757,1.0,8,0,1,0,0,1
758,1.0,8,0,1,0,0,1
759,1.0,8,0,1,0,0,1
760,1.0,8,0,1,0,0,0
761,1.0,8,0,1,0,0,0
762,1.0,8,0,1,0,1,0
763,1.0,8,0,1,0,1,1
764,1.0,8,0,1,0,1,1
765,1.0,8,0,1,0,1,1
766,1.0,8,0,1,0,0,1
767,1.0,8,0,1,0,0,0
768,1.0,8,0,1,0,0,0
769,1.0,8,0,1,0,0,0
770,1.0,8,0,1,0,0,0
771,1.0,8,0,1,0,0,1
772,1.0,8,0,1,0,0,0
773,1.0,8,0,1,0,0,0
774,1.0,8,0,1,0,0,0
